defense,target_fpr,qid,final_score,detector_calls,evaded
D5_perplexity,0.001,759,5.9208879470825195,25,True
D5_perplexity,0.001,1163,5.575108528137207,9,True
D5_perplexity,0.001,72,6.240487575531006,9,True
D5_perplexity,0.001,1099,5.503182888031006,41,True
D5_perplexity,0.001,1274,5.961611747741699,9,True
D5_perplexity,0.001,1241,5.506626605987549,9,True
D5_perplexity,0.001,1107,5.867809295654297,9,True
D5_perplexity,0.001,985,5.63325309753418,9,True
D5_perplexity,0.001,70,5.844749450683594,17,True
D5_perplexity,0.001,1179,6.800832748413086,25,True
D5_perplexity,0.001,57,5.845077991485596,33,True
D5_perplexity,0.001,1086,5.261808395385742,9,True
D5_perplexity,0.001,832,5.528589725494385,9,True
D5_perplexity,0.001,507,5.609611988067627,17,True
D5_perplexity,0.001,118,5.025619029998779,9,True
D5_perplexity,0.001,514,5.428577423095703,9,True
D5_perplexity,0.001,1104,4.904545307159424,9,True
D5_perplexity,0.001,452,5.723440170288086,9,True
D5_perplexity,0.01,238,6.166941165924072,25,False
D5_perplexity,0.01,775,5.697856426239014,9,True
D5_perplexity,0.01,1137,5.217889308929443,9,True
D5_perplexity,0.01,715,5.89931058883667,9,True
D5_perplexity,0.01,993,5.791385173797607,9,True
D5_perplexity,0.01,1352,6.161591053009033,9,False
D5_perplexity,0.01,1021,5.5942559242248535,9,True
D5_perplexity,0.01,636,5.035294055938721,9,True
D5_perplexity,0.01,1337,6.032087326049805,9,True
D5_perplexity,0.01,936,5.925178527832031,9,True
D5_perplexity,0.01,1336,6.436587333679199,9,False
D5_perplexity,0.01,882,5.355161666870117,9,True
D5_perplexity,0.01,1146,5.116240501403809,9,True
D5_perplexity,0.01,421,5.73384428024292,9,True
D5_perplexity,0.01,784,5.090930461883545,17,True
D5_perplexity,0.01,216,5.411538124084473,41,True
D5_perplexity,0.01,1368,6.018293380737305,33,True
D5_perplexity,0.01,185,5.924298286437988,9,True
D5_perplexity,0.01,975,5.483187675476074,9,True
D5_perplexity,0.01,1014,5.524477481842041,9,True
D5_perplexity,0.01,808,6.45045804977417,33,False
D5_perplexity,0.01,770,5.591731548309326,9,True
D5_perplexity,0.01,598,5.501321315765381,9,True
D5_perplexity,0.01,660,5.30183744430542,9,True
D5_perplexity,0.01,350,5.642767429351807,9,True
D5_perplexity,0.01,693,5.7252583503723145,9,True
D5_perplexity,0.01,132,5.500508785247803,9,True
D5_perplexity,0.01,127,6.518049716949463,9,False
D5_perplexity,0.01,410,5.987757682800293,17,True
D5_perplexity,0.01,232,5.348836421966553,9,True
D5_perplexity,0.01,219,5.9517693519592285,9,True
D5_perplexity,0.01,217,5.855616569519043,9,True
D5_perplexity,0.01,115,5.532228469848633,9,True
D5_perplexity,0.01,324,6.271570205688477,25,False
D5_perplexity,0.01,619,5.83659029006958,9,True
D5_perplexity,0.01,1199,5.7424211502075195,25,True
D5_perplexity,0.01,1319,5.636999607086182,9,True
D5_perplexity,0.01,236,6.057743549346924,9,True
D5_perplexity,0.01,873,5.4794206619262695,33,True
D5_perplexity,0.01,113,5.6193318367004395,17,True
D5_perplexity,0.01,279,6.480503082275391,9,False
D5_perplexity,0.01,729,6.08931303024292,9,True
D5_perplexity,0.01,759,5.9208879470825195,25,True
D5_perplexity,0.01,1163,5.575108528137207,9,True
D5_perplexity,0.01,72,6.240487575531006,9,False
D5_perplexity,0.01,1099,5.503182888031006,41,True
D5_perplexity,0.01,1274,5.961611747741699,9,True
D5_perplexity,0.01,1241,5.506626605987549,9,True
D5_perplexity,0.01,1107,5.867809295654297,9,True
D5_perplexity,0.01,985,5.63325309753418,9,True
D5_perplexity,0.01,70,5.844749450683594,17,True
D5_perplexity,0.01,1179,6.800832748413086,25,False
D5_perplexity,0.01,57,5.845077991485596,33,True
D5_perplexity,0.01,1086,5.261808395385742,9,True
D5_perplexity,0.01,832,5.528589725494385,9,True
D5_perplexity,0.01,507,5.609611988067627,17,True
D5_perplexity,0.01,118,5.025619029998779,9,True
D5_perplexity,0.01,514,5.428577423095703,9,True
D5_perplexity,0.01,1104,4.904545307159424,9,True
D5_perplexity,0.01,452,5.723440170288086,9,True
D5_perplexity,0.05,238,6.166941165924072,25,False
D5_perplexity,0.05,775,5.697856426239014,9,False
D5_perplexity,0.05,1137,5.217889308929443,9,True
D5_perplexity,0.05,715,5.89931058883667,9,False
D5_perplexity,0.05,993,5.791385173797607,9,False
D5_perplexity,0.05,1352,6.161591053009033,9,False
D5_perplexity,0.05,1021,5.5942559242248535,9,False
D5_perplexity,0.05,636,5.035294055938721,9,True
D5_perplexity,0.05,1337,6.032087326049805,9,False
D5_perplexity,0.05,936,5.925178527832031,9,False
D5_perplexity,0.05,1336,6.436587333679199,9,False
D5_perplexity,0.05,882,5.355161666870117,9,True
D5_perplexity,0.05,1146,5.116240501403809,9,True
D5_perplexity,0.05,421,5.73384428024292,9,False
D5_perplexity,0.05,784,5.090930461883545,17,True
D5_perplexity,0.05,216,5.411538124084473,41,True
D5_perplexity,0.05,1368,6.018293380737305,33,False
D5_perplexity,0.05,185,5.924298286437988,9,False
D5_perplexity,0.05,975,5.483187675476074,9,False
D5_perplexity,0.05,1014,5.524477481842041,9,False
D5_perplexity,0.05,808,6.45045804977417,33,False
D5_perplexity,0.05,770,5.591731548309326,9,False
D5_perplexity,0.05,598,5.501321315765381,9,False
D5_perplexity,0.05,660,5.30183744430542,9,True
D5_perplexity,0.05,350,5.642767429351807,9,False
D5_perplexity,0.05,693,5.7252583503723145,9,False
D5_perplexity,0.05,132,5.500508785247803,9,False
D5_perplexity,0.05,127,6.518049716949463,9,False
D5_perplexity,0.05,410,5.987757682800293,17,False
D5_perplexity,0.05,232,5.348836421966553,9,True
D5_perplexity,0.05,219,5.9517693519592285,9,False
D5_perplexity,0.05,217,5.855616569519043,9,False
D5_perplexity,0.05,115,5.532228469848633,9,False
D5_perplexity,0.05,324,6.271570205688477,25,False
D5_perplexity,0.05,619,5.83659029006958,9,False
D5_perplexity,0.05,1199,5.7424211502075195,25,False
D5_perplexity,0.05,1319,5.636999607086182,9,False
D5_perplexity,0.05,236,6.057743549346924,9,False
D5_perplexity,0.05,873,5.4794206619262695,33,False
D5_perplexity,0.05,113,5.6193318367004395,17,False
D5_perplexity,0.05,279,6.480503082275391,9,False
D5_perplexity,0.05,729,6.08931303024292,9,False
D5_perplexity,0.05,759,5.9208879470825195,25,False
D5_perplexity,0.05,1163,5.575108528137207,9,False
D5_perplexity,0.05,72,6.240487575531006,9,False
D5_perplexity,0.05,1099,5.503182888031006,41,False
D5_perplexity,0.05,1274,5.961611747741699,9,False
D5_perplexity,0.05,1241,5.506626605987549,9,False
D5_perplexity,0.05,1107,5.867809295654297,9,False
D5_perplexity,0.05,985,5.63325309753418,9,False
D5_perplexity,0.05,70,5.844749450683594,17,False
D5_perplexity,0.05,1179,6.800832748413086,25,False
D5_perplexity,0.05,57,5.845077991485596,33,False
D5_perplexity,0.05,1086,5.261808395385742,9,True
D5_perplexity,0.05,832,5.528589725494385,9,False
D5_perplexity,0.05,507,5.609611988067627,17,False
D5_perplexity,0.05,118,5.025619029998779,9,True
D5_perplexity,0.05,514,5.428577423095703,9,True
D5_perplexity,0.05,1104,4.904545307159424,9,True
D5_perplexity,0.05,452,5.723440170288086,9,False
D6_ensemble,0.001,238,0.0008813243475742638,9,True
D6_ensemble,0.001,775,0.0005162725574336946,9,True
D6_ensemble,0.001,1137,0.003409635741263628,9,True
D6_ensemble,0.001,715,0.0023550675250589848,9,True
D6_ensemble,0.001,993,0.016106342896819115,9,True
D6_ensemble,0.001,1352,0.0044165560975670815,9,True
D6_ensemble,0.001,1021,0.0005953406216576695,9,True
D6_ensemble,0.001,636,0.0005223549669608474,9,True
D6_ensemble,0.001,1337,0.0011095014633610845,9,True
D6_ensemble,0.001,936,0.000682501879055053,9,True
D6_ensemble,0.001,1336,0.0013432379346340895,9,True
D6_ensemble,0.001,882,0.0012065897462889552,9,True
D6_ensemble,0.001,1146,0.0025859365705400705,9,True
D6_ensemble,0.001,421,0.0017546142917126417,9,True
D6_ensemble,0.001,784,0.0007509956485591829,9,True
D6_ensemble,0.001,216,0.0019229825120419264,9,True
D6_ensemble,0.001,1368,0.0022256707306951284,9,True
D6_ensemble,0.001,185,0.0007264874875545502,9,True
D6_ensemble,0.001,975,0.0015011822106316686,9,True
D6_ensemble,0.001,1014,0.0006474657566286623,9,True
D6_ensemble,0.001,808,0.0008135565440170467,9,True
D6_ensemble,0.001,770,0.0007350447704084218,9,True
D6_ensemble,0.001,598,0.000628784007858485,9,True
D6_ensemble,0.001,660,0.014517544768750668,9,True
D6_ensemble,0.001,350,0.0008813243475742638,9,True
D6_ensemble,0.001,693,0.021004363894462585,9,True
D6_ensemble,0.001,132,0.0007321813027374446,9,True
D6_ensemble,0.001,127,0.00075688143260777,9,True
D6_ensemble,0.001,410,0.0006512682302854955,9,True
D6_ensemble,0.001,232,0.0008575725369155407,9,True
D6_ensemble,0.001,219,0.01745923049747944,9,True
D6_ensemble,0.001,217,0.0011247574584558606,9,True
D6_ensemble,0.001,115,0.0012303581461310387,9,True
D6_ensemble,0.001,324,0.12442562729120255,9,True
D6_ensemble,0.001,619,0.004914949182420969,9,True
D6_ensemble,0.001,1199,0.000628784007858485,9,True
D6_ensemble,0.001,1319,0.001232760725542903,9,True
D6_ensemble,0.001,236,0.0005714300787076354,9,True
D6_ensemble,0.001,873,0.048676569014787674,9,True
D6_ensemble,0.001,113,0.0005463420529849827,9,True
D6_ensemble,0.001,279,0.0006178345065563917,9,True
D6_ensemble,0.001,729,0.0009584648068994284,9,True
D6_ensemble,0.001,759,0.0007808886002749205,9,True
D6_ensemble,0.001,1163,0.001317291404120624,9,True
D6_ensemble,0.001,72,0.10199123620986938,9,True
D6_ensemble,0.001,1099,0.0016388678923249245,9,True
D6_ensemble,0.001,1274,0.03305475041270256,9,True
D6_ensemble,0.001,1241,0.0010423501953482628,9,True
D6_ensemble,0.001,1107,0.002596031641587615,9,True
D6_ensemble,0.001,985,0.0008592476369813085,9,True
D6_ensemble,0.001,70,0.0825493112206459,17,True
D6_ensemble,0.001,1179,0.0010944521054625511,9,True
D6_ensemble,0.001,57,0.002082970691844821,9,True
D6_ensemble,0.001,1086,0.0016420668689534068,9,True
D6_ensemble,0.001,832,0.0012424173764884472,9,True
D6_ensemble,0.001,507,0.0018279430223628879,9,True
D6_ensemble,0.001,118,0.003824483836069703,9,True
D6_ensemble,0.001,514,0.0008247465593740344,9,True
D6_ensemble,0.001,1104,0.0016484830994158983,9,True
D6_ensemble,0.001,452,0.0009253848693333566,9,True
D6_ensemble,0.01,238,0.0008813243475742638,9,True
D6_ensemble,0.01,775,0.0005162725574336946,9,True
D6_ensemble,0.01,1137,0.003409635741263628,9,True
D6_ensemble,0.01,715,0.0023550675250589848,9,True
D6_ensemble,0.01,993,0.016106342896819115,9,True
D6_ensemble,0.01,1352,0.0044165560975670815,9,True
D6_ensemble,0.01,1021,0.0005953406216576695,9,True
D6_ensemble,0.01,636,0.0005223549669608474,9,True
D6_ensemble,0.01,1337,0.0011095014633610845,9,True
D6_ensemble,0.01,936,0.000682501879055053,9,True
D6_ensemble,0.01,1336,0.0013432379346340895,9,True
D6_ensemble,0.01,882,0.0012065897462889552,9,True
D6_ensemble,0.01,1146,0.0025859365705400705,9,True
D6_ensemble,0.01,421,0.0017546142917126417,9,True
D6_ensemble,0.01,784,0.0007509956485591829,9,True
D6_ensemble,0.01,216,0.0019229825120419264,9,True
D6_ensemble,0.01,1368,0.0022256707306951284,9,True
D6_ensemble,0.01,185,0.0007264874875545502,9,True
D6_ensemble,0.01,975,0.0015011822106316686,9,True
D6_ensemble,0.01,1014,0.0006474657566286623,9,True
D6_ensemble,0.01,808,0.0008135565440170467,9,True
D6_ensemble,0.01,770,0.0007350447704084218,9,True
D6_ensemble,0.01,598,0.000628784007858485,9,True
D6_ensemble,0.01,660,0.014517544768750668,9,True
D6_ensemble,0.01,350,0.0008813243475742638,9,True
D6_ensemble,0.01,693,0.021004363894462585,9,True
D6_ensemble,0.01,132,0.0007321813027374446,9,True
D6_ensemble,0.01,127,0.00075688143260777,9,True
D6_ensemble,0.01,410,0.0006512682302854955,9,True
D6_ensemble,0.01,232,0.0008575725369155407,9,True
D6_ensemble,0.01,219,0.01745923049747944,9,True
D6_ensemble,0.01,217,0.0011247574584558606,9,True
D6_ensemble,0.01,115,0.0012303581461310387,9,True
D6_ensemble,0.01,324,0.12442562729120255,9,True
D6_ensemble,0.01,619,0.004914949182420969,9,True
D6_ensemble,0.01,1199,0.000628784007858485,9,True
D6_ensemble,0.01,1319,0.001232760725542903,9,True
D6_ensemble,0.01,236,0.0005714300787076354,9,True
D6_ensemble,0.01,873,0.048676569014787674,9,True
D6_ensemble,0.01,113,0.0005463420529849827,9,True
D6_ensemble,0.01,279,0.0006178345065563917,9,True
D6_ensemble,0.01,729,0.0009584648068994284,9,True
D6_ensemble,0.01,759,0.0007808886002749205,9,True
D6_ensemble,0.01,1163,0.001317291404120624,9,True
D6_ensemble,0.01,72,0.10199123620986938,9,True
D6_ensemble,0.01,1099,0.0016388678923249245,9,True
D6_ensemble,0.01,1274,0.03305475041270256,9,True
D6_ensemble,0.01,1241,0.0010423501953482628,9,True
D6_ensemble,0.01,1107,0.002596031641587615,9,True
D6_ensemble,0.01,985,0.0008592476369813085,9,True
D6_ensemble,0.01,70,0.0825493112206459,17,True
D6_ensemble,0.01,1179,0.0010944521054625511,9,True
D6_ensemble,0.01,57,0.002082970691844821,9,True
D6_ensemble,0.01,1086,0.0016420668689534068,9,True
D6_ensemble,0.01,832,0.0012424173764884472,9,True
D6_ensemble,0.01,507,0.0018279430223628879,9,True
D6_ensemble,0.01,118,0.003824483836069703,9,True
D6_ensemble,0.01,514,0.0008247465593740344,9,True
D6_ensemble,0.01,1104,0.0016484830994158983,9,True
D6_ensemble,0.01,452,0.0009253848693333566,9,True
D6_ensemble,0.05,238,0.0006214630557224154,17,True
D6_ensemble,0.05,775,0.0005162725574336946,9,True
D6_ensemble,0.05,1137,0.00093263597227633,33,True
D6_ensemble,0.05,715,0.000593020988162607,49,True
D6_ensemble,0.05,993,0.0020547446329146624,25,False
D6_ensemble,0.05,1352,0.0016941032372415066,25,False
D6_ensemble,0.05,1021,0.0005953406216576695,9,True
D6_ensemble,0.05,636,0.0005223549669608474,9,True
D6_ensemble,0.05,1337,0.0007451557903550565,33,True
D6_ensemble,0.05,936,0.000682501879055053,17,True
D6_ensemble,0.05,1336,0.0013432379346340895,17,False
D6_ensemble,0.05,882,0.0007480700733140111,41,True
D6_ensemble,0.05,1146,0.0025114635936915874,25,False
D6_ensemble,0.05,421,0.0006959537276998162,41,True
D6_ensemble,0.05,784,0.0005747861578129232,33,True
D6_ensemble,0.05,216,0.0006106409127824008,25,True
D6_ensemble,0.05,1368,0.0009473090176470578,33,True
D6_ensemble,0.05,185,0.0005538587574847043,17,True
D6_ensemble,0.05,975,0.0011559006525203586,33,True
D6_ensemble,0.05,1014,0.0006474657566286623,9,True
D6_ensemble,0.05,808,0.000807230535428971,25,True
D6_ensemble,0.05,770,0.0006337125669233501,25,True
D6_ensemble,0.05,598,0.000628784007858485,9,True
D6_ensemble,0.05,660,0.00877910852432251,33,False
D6_ensemble,0.05,350,0.0005592909874394536,25,True
D6_ensemble,0.05,693,0.001162685570307076,25,True
D6_ensemble,0.05,132,0.0007321813027374446,17,True
D6_ensemble,0.05,127,0.00075688143260777,17,True
D6_ensemble,0.05,410,0.0006512682302854955,17,True
D6_ensemble,0.05,232,0.0007307537016458809,41,True
D6_ensemble,0.05,219,0.004591683391481638,25,False
D6_ensemble,0.05,217,0.0005826939013786614,17,True
D6_ensemble,0.05,115,0.0012184162624180317,25,True
D6_ensemble,0.05,324,0.12400069832801819,25,False
D6_ensemble,0.05,619,0.0007839425816200674,49,True
D6_ensemble,0.05,1199,0.000628784007858485,9,True
D6_ensemble,0.05,1319,0.0007702931761741638,25,True
D6_ensemble,0.05,236,0.0005714300787076354,9,True
D6_ensemble,0.05,873,0.010110844857990742,25,False
D6_ensemble,0.05,113,0.0005463420529849827,9,True
D6_ensemble,0.05,279,0.0006178345065563917,9,True
D6_ensemble,0.05,729,0.0009584648068994284,17,True
D6_ensemble,0.05,759,0.0006070755189284682,17,True
D6_ensemble,0.05,1163,0.0011740823974832892,25,True
D6_ensemble,0.05,72,0.014420067891478539,25,False
D6_ensemble,0.05,1099,0.0005770345451310277,25,True
D6_ensemble,0.05,1274,0.0005484791472554207,41,True
D6_ensemble,0.05,1241,0.0006462032906711102,25,True
D6_ensemble,0.05,1107,0.0006374341319315135,33,True
D6_ensemble,0.05,985,0.0006251128506846726,25,True
D6_ensemble,0.05,70,0.0017240936867892742,33,False
D6_ensemble,0.05,1179,0.0005326520767994225,25,True
D6_ensemble,0.05,57,0.000600007246248424,41,True
D6_ensemble,0.05,1086,0.000563675130251795,41,True
D6_ensemble,0.05,832,0.0005884087877348065,25,True
D6_ensemble,0.05,507,0.0006499982555396855,33,True
D6_ensemble,0.05,118,0.0015158916357904673,25,False
D6_ensemble,0.05,514,0.00064368563471362,17,True
D6_ensemble,0.05,1104,0.0006667023408226669,25,True
D6_ensemble,0.05,452,0.0006300125969573855,17,True
